system:index,B10_count,B10_mean,B10_variance,B11_count,B11_mean,B11_variance,B12_count,B12_mean,B12_variance,B1_count,B1_mean,B1_variance,B2_count,B2_mean,B2_variance,B3_count,B3_mean,B3_variance,B4_count,B4_mean,B4_variance,B5_count,B5_mean,B5_variance,B6_count,B6_mean,B6_variance,B7_count,B7_mean,B7_variance,B8A_count,B8A_mean,B8A_variance,B8_count,B8_mean,B8_variance,B9_count,B9_mean,B9_variance,Block,DOY_count,DOY_mean,DOY_variance,GCVI_count,GCVI_mean,GCVI_variance,GPSID,ID,NDVI_count,NDVI_mean,NDVI_variance,QA10_count,QA10_mean,QA10_variance,QA20_count,QA20_mean,QA20_variance,QA60_count,QA60_mean,QA60_variance,RNDMTRACKID,SUBID,Schedule_id,TOTID,Village,a2,a2_org,a3,a4,a5,a5_1,a5_2,a6,a6_1,a6_2,a7,a7_1,a7_1_1_r1,a7_1_1_r2,a7_1_1_r3,a7_1_1_r4,a7_2,a7_2_1_r1,a7_2_1_r2,a7_2_1_r3,a7_2_1_r4,a8,a9,a9_str,area,canopy,chemical,coordsetsn,description,district,ex_description,ex_name,gps1,gps2,gpsfileid,i1_district,i4_cocoid,intercroppingCrop,intercroppingPercent,isFertilizedType,isIntercropping,isWeeded,lodging,mstimestamp,name,noTimesIrrigated,noTimesWeeded,random,seedSource,seedVariety,swi,weedCoverPercent,yield,yieldLevel100Break,yieldLevelColors,.geo
20170309T044651_20170309T045933_T44RRN_134,2,21.5,4.5,2,1863,1568,2,1093.5,24.5,2,2212,1922,2,1846,50,2,1589.5,60.5,2,1382,648,2,1516,0,2,2349.5,6612.5,2,2784.5,9660.5,2,2983.5,16744.5,2,2469,4608,2,691.5,1404.5,27,2,68,0,2,553,1250,P 4,249_0,2,282,450,2,0,0,2,0,0,2,0,0,473022,629,1.08E+08,TRACK473022_SUB629,85,2.51E+07,2512,2,23,2,0,0,1,2,3,3,2,2,2,0,0,2,5,2,0,0,2,2,NO,224.3614623,,4,3,,Purnia,,,2.02E+07,143148,6.36E+17,8,1394230,,,YES Both,NO,YES,3,1.48904E+12,,2,2,0.062933878,purchased seeds,Lakmanya,1,>50%,178.31,2,4FAF2A,
20170309T044651_20170309T045933_T44RRN_137,2,20,0,2,1995,21632,2,1223,27848,2,2110,0,2,1832,968,2,1582.5,60.5,2,1359.5,544.5,2,1560,12168,2,2328.5,24.5,2,2755.5,0.5,2,2931.5,24.5,2,2558.5,2244.5,2,590,0,27,2,68,0,2,616.5,1404.5,P 2,253_0,2,305.5,264.5,2,0,0,2,0,0,2,0,0,957,2332,1.08E+08,TRACK957_SUB2332,85,2.81E+07,2812,2,23,1,1,1,1,2,3,3,2,2,2,0,0,2,8,2,0,0,2,2,NO,294.9087582,,4,1,,Purnia,,,2.02E+07,155739,6.36E+17,8,481679,mustard,<25%,YES Both,YES,YES,3,1.48904E+12,,2,2,0.233204922,purchased seeds,Lakmanya,1,>50%,150.25,2,4FAF2A,
20170309T044651_20170309T045933_T44RRN_346,3,22.33333333,1.333333333,3,1623.333333,21.33333333,3,870,75,3,2121.666667,40.33333333,3,1810.666667,34.33333333,3,1576,189,3,1315,283,3,1470.666667,8.333333333,3,2396,27,3,2893,75,3,3123,75,3,2688,193,3,589.3333333,120.3333333,27,3,68,0,3,705.3333333,258.3333333,P 84,313_1,3,342.6666667,66.33333333,3,0,0,3,0,0,3,0,0,116915,4801,1.08E+08,TRACK116915_SUB4801,85,2.81E+07,2811,2,2,1,1,1,1,2,3,3,2,6,2,0,0,1,10,0,0,0,1,2,NO,161.8165734,,8,2,,Purnia,,,2.02E+07,100631,6.36E+17,8,481436,mustard,<25%,YES Both,YES,YES,3,1.48904E+12,,1,2,0.480158411,purchased seeds,Lakmanya,1,>50%,144.77,2,4FAF2A,
20170309T044651_20170309T045933_T44RRN_138,3,23,12,3,2039,19852,3,1215.666667,9176.333333,3,2175.666667,2858.333333,3,1887,967,3,1676.333333,1097.333333,3,1531,5011,3,1720.666667,19472.33333,3,2463.333333,9186.333333,3,2753,12649,3,2845,14896,3,2393.333333,1522.333333,3,630.3333333,2408.333333,27,3,68,0,3,428,2028,P 5,251_0,3,219.6666667,801.3333333,3,0,0,3,0,0,3,0,0,770969,7386,1.08E+08,TRACK770969_SUB7386,85,2.51E+07,2512,2,23,2,0,0,1,2,3,3,2,2,2,0,0,2,5,2,0,0,2,2,NO,299.6034092,,4,1,,Purnia,,,2.02E+07,145034,6.36E+17,8,481696,,,YES Both,NO,YES,3,1.48904E+12,,2,2,0.738699308,purchased seeds,Lakmanya,1,>50%,168.83,2,4FAF2A,
20170309T044651_20170309T045933_T44RRN_139,4,21,0,4,1803.5,11408.33333,4,1051.5,11656.33333,4,2181.5,3675,4,1811.25,190.25,4,1580.5,211,4,1350,243.3333333,4,1532,1365.333333,4,2436.5,3,4,2932.5,408.3333333,4,3121.5,456.3333333,4,2632.5,593.6666667,4,644.5,2408.333333,27,4,68,0,4,665.25,714.9166667,P 1,252_0,4,321.5,69.66666667,4,0,0,4,0,0,4,0,0,147087,4787,1.08E+08,TRACK147087_SUB4787,85,2.51E+07,2512,2,19,1,1,2,1,2,3,3,2,2,2,0,0,2,5,2,0,0,2,2,NO,357.2455723,,4,3,,Purnia,,,2.02E+07,150229,6.36E+17,8,481678,mustard,~50%,YES Both,YES,YES,3,1.48904E+12,,2,2,0.478737853,purchased seeds,Lakmanya,1,>50%,210.74,3,6C9223,
20170309T044651_20170309T045933_T44RRN_361,9,237,1008,9,2824,34641,9,1891.444444,12316.27778,9,2948.111111,3336.861111,9,3223,5271.75,9,2892,8911.25,9,2680.222222,5001.444444,9,2733.666667,34171.75,9,3334.666667,31273,9,3709,20792.25,9,3794,8930.25,9,3861,9293.5,9,1437.444444,10019.52778,27,9,68,0,9,335.7777778,2831.444444,P 24,260_2,9,179.8888889,162.1111111,9,0,0,9,0,0,9,0,0,67820,8808,1.08E+08,TRACK67820_SUB8808,88,2.51E+07,2511,2,19,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,2,2,NO,665.4401113,,3,3,,Purnia,,,2.02E+07,133759,6.36E+17,8,482052,mustard,<25%,YES Chemical Fertilizer,YES,YES,3,1.48904E+12,,2,1,0.880898918,purchased seeds,Lakmanya,1,<25%,407.61,5,A75715,
20170309T044651_20170309T045933_T44RRN_143,6,235.3333333,548.6666667,6,3132,5627.2,6,2411.833333,4014.566667,6,3296.166667,3412.166667,6,3043.833333,14466.56667,6,3254.333333,16614.26667,6,3012.666667,32248.26667,6,2959.166667,11926.56667,6,3482.833333,4131.366667,6,3953.333333,4859.466667,6,4112.666667,2176.666667,6,3946.166667,28972.56667,6,1817.666667,3248.666667,27,6,68,0,6,211.8333333,379.3666667,P 23,264_0,6,134,787.6,6,0,0,6,0,0,6,0,0,943674,1812,1.08E+08,TRACK943674_SUB1812,88,2.11E+07,2112,2,19,2,0,0,1,1,3,3,2,2,1,0,0,1,5,0,0,0,2,2,NO,508.777705,,3,4,,Purnia,,,2.02E+07,143210,6.36E+17,8,482098,,,YES Both,NO,YES,3,1.48904E+12,,2,1,0.181234171,purchased seeds,Lakmanya,1,>50%,596.2,6,C43A0E,
20170309T044651_20170309T045933_T44RRN_147,3,159,12,3,2114.333333,47776.33333,3,1705.333333,61809.33333,3,2958.666667,93280.33333,3,3204.666667,6741.333333,3,2362.333333,9109.333333,3,1900.666667,3941.333333,3,2013.333333,12154.33333,3,2684.333333,42058.33333,3,3081.333333,92970.33333,3,3158.666667,55697.33333,3,3345.666667,13406.33333,3,1474.666667,150976.3333,27,3,68,0,3,415.6666667,101.3333333,P 20,268_0,3,275,628,3,0,0,3,0,0,3,0,0,38201,3906,1.08E+08,TRACK38201_SUB3906,87,2.11E+07,2112,2,23,1,1,2,2,0,0,3,2,3,2,0,0,1,5,0,0,0,1,2,NO,387.8486788,,5,1,,Purnia,,,2.02E+07,151308,6.36E+17,8,392689,mustard,~50%,YES Both,YES,NO,3,1.48904E+12,,1,0,0.390626579,purchased seeds,Lakmanya,1,,155.51,2,4FAF2A,
20170309T044651_20170309T045933_T44RRN_148,3,42.66666667,33.33333333,3,1790.666667,58241.33333,3,2638.666667,8965.333333,3,3624.333333,25208.33333,3,1701.666667,1172.333333,3,1390.666667,44.33333333,3,1140.666667,16.33333333,3,1462,18252,3,2567,47628,3,3498.333333,1160.333333,3,4017.666667,24661.33333,3,1965.333333,274.3333333,3,2390,18723,27,3,68,0,3,413,49,P 22,262_0,3,265,12,3,0,0,3,0,0,3,0,0,86353,5598,1.08E+08,TRACK86353_SUB5598,87,1.81E+07,1812,2,23,2,0,0,1,1,3,3,2,3,4,0,0,1,5,0,0,0,1,2,NO,353.5367108,,7,2,,Purnia,,,2.02E+07,140447,6.36E+17,8,277275,,,YES Both,NO,YES,3,1.48904E+12,,1,1,0.559828682,purchased seeds,Lakmanya,1,>50%,217.22,3,6C9223,
20170309T044651_20170309T045933_T44RRN_366,3,110,0,3,2187,20172,3,1747.333333,12416.33333,3,2771,0,3,2361.333333,692.3333333,3,2236.333333,1497.333333,3,2095.333333,4772.333333,3,2109,12288,3,2713,18723,3,3101.333333,9185.333333,3,3168,11907,3,2786.666667,485.3333333,3,1253,0,27,3,68,0,3,245.6666667,510.3333333,P 18,263_1,3,141.3333333,197.3333333,3,0,0,3,0,0,3,0,0,873625,117,1.08E+08,TRACK873625_SUB117,87,1.81E+07,1812,2,23,2,0,0,2,0,0,3,2,3,3,0,0,1,5,0,0,0,1,2,NO,234.3052243,,6,3,,Purnia,,,2.02E+07,142157,6.36E+17,8,277271,,,YES Both,NO,NO,3,1.48904E+12,,1,0,0.011767268,purchased seeds,Lakmanya,1,,239.99,3,6C9223,
20170309T044651_20170309T045933_T44RRN_150,4,222,0,4,3602,0,4,3051,0,4,3727,0,4,2833,3605.333333,4,3053.5,5720.333333,4,3450.5,616.3333333,4,3548,0,4,4027,0,4,4369,0,4,4455,0,4,3455,3745.333333,4,1990,0,27,4,68,0,4,131,65.33333333,P 87,321_0,4,1,21.33333333,4,0,0,4,0,0,4,0,0,756749,2776,1.08E+08,TRACK756749_SUB2776,89,2.51E+07,2511,2,19,2,0,0,2,0,0,3,1,3,0,0,0,1,8,0,0,0,0,2,NO,365.8399366,,3,1,,Purnia,,,2.02E+07,125354,6.36E+17,8,484100,,,YES Both,NO,NO,3,1.48904E+12,,0,0,0.277648329,purchased seeds,Lakmanya,1,,392.12,4,89751C,
20170309T044651_20170309T045933_T44RRN_371,6,72.33333333,166.6666667,6,2181.333333,4301.066667,6,1768,4233.6,6,3061,20757.6,6,1872.333333,660.6666667,6,1776,4088,6,1839.833333,11755.36667,6,2111.666667,8544.266667,6,2825,2613.6,6,3284,38.4,6,3446,3840,6,2174.833333,8430.166667,6,1472,35721.6,27,6,68,0,6,223.8333333,222.9666667,P 29,270_3,6,83.33333333,176.2666667,6,0,0,6,0,0,6,0,0,60306,7729,1.08E+08,TRACK60306_SUB7729,89,2.81E+07,2812,2,2,2,0,0,1,1,3,1,2,2,1,0,0,0,0,0,0,0,1,2,NO,452.3018214,,3,4,,Purnia,,,2.02E+07,171109,6.36E+17,8,484099,,,YES Chemical Fertilizer,NO,YES,3,1.48904E+12,,1,1,0.772961114,purchased seeds,Lakmanya,1,>50%,256.67,3,6C9223,
20170309T044651_20170309T045933_T44RRN_156,3,90.66666667,1.333333333,3,2088.333333,2945.333333,3,1543,2523,3,2647,1323,3,2170,192,3,1983.333333,782.3333333,3,1849.666667,352.3333333,3,1961.666667,1825.333333,3,2659.333333,2408.333333,3,3120,3675,3,3312.666667,1976.333333,3,2698.666667,537.3333333,3,1075,1728,28,3,68,0,3,360,241,P 43,277_0,3,186,79,3,0,0,3,0,0,3,0,0,731772,9623,1.08E+08,TRACK731772_SUB9623,92,2.21E+07,2212,2,25,2,0,0,2,0,0,3,2,5,2,0,0,1,20,0,0,0,1,2,NO,289.2790926,,7,1,,Purnia,,,2.02E+07,124746,6.36E+17,8,593036,,,YES Both,NO,NO,3,1.48904E+12,,1,0,0.962301551,purchased seeds,Lakmanya,1,,588.85,6,C43A0E,
20170309T044651_20170309T045933_T44RRN_157,11,92,0,11,2147.909091,1528.090909,11,1544.636364,1952.254545,11,2689,0,11,2167.363636,935.8545455,11,1965.545455,2724.272727,11,1922.727273,5420.418182,11,2052.090909,1946.290909,11,2734.909091,935.0909091,11,3162.363636,1275.054545,11,3310,2158.2,11,2636.363636,3212.054545,11,1123,0,28,11,68,0,11,341.4545455,1512.672727,P 40,272_0,11,156.0909091,607.8909091,11,0,0,11,0,0,11,0,0,666999,2221,1.08E+08,TRACK666999_SUB2221,92,1.71E+07,1711,2,19,1,1,1,1,1,3,3,1,2,0,0,0,1,20,0,0,0,1,2,NO,731.4245116,,2,1,,Purnia,,,2.02E+07,121423,6.36E+17,8,593040,mustard,<25%,YES Both,YES,YES,3,1.48904E+12,,1,1,0.22215201,purchased seeds,Lakmanya,1,>50%,686.17,7,E11D07,
20170309T044651_20170309T045933_T44RRN_164,2,14,0,2,805,9522,2,617,6962,2,1894,0,2,1354,162,2,1098.5,0.5,2,874,2,2,938.5,1300.5,2,1440,5202,2,1856.5,17484.5,2,2045.5,14964.5,2,1359.5,60.5,2,505,0,29,2,68,0,2,237.5,40.5,P 73,303_0,2,216.5,4.5,2,0,0,2,0,0,2,0,0,203484,3764,1.08E+08,TRACK203484_SUB3764,95,2.61E+07,2611,2,2,2,0,0,1,2,3,3,3,5,2,2,0,1,4,0,0,0,2,2,NO,255.2774942,,9,1,,Purnia,,,2.02E+07,160929,6.36E+17,8,235228,,,YES Both,NO,YES,2,1.48904E+12,,2,2,0.37643416,purchased seeds,Lakmanya,0,>50%,426.55,5,A75715,
20170309T044651_20170309T045933_T44RRN_521,4,14,0,4,2008.5,152.3333333,4,1261.5,137,4,2590,0,4,2292.25,54.91666667,4,2103.25,44.25,4,2008.5,5.666666667,4,2029.75,718.25,4,2676,100,4,2954.5,153,4,3100.5,83,4,2803.25,1837.583333,4,719,0,2,4,68,0,4,332,320.6666667,20,18_1,4,164.75,53.58333333,4,0,0,4,0,0,4,0,0,27246,257,1.01E+08,TRACK27246_SUB257,4,1.11E+07,1112,1,10,2,0,0,2,0,0,1,2,5,2,0,0,0,0,0,0,0,2,2,NO,564.6607995,PARTIAL-5%,7,2,,Gaya,,,2.02E+07,130221,6.36E+17,1,1373982,,,YES Chemical Fertilizer,NO,NO,2,1.48904E+12,,2,0,0.025735867,used own seed,Sonalika,1,,340.24,4,89751C,
20170309T044651_20170309T045933_T44RRN_525,1,15,,1,1943,,1,1190,,1,2520,,1,2190,,1,1974,,1,1847,,1,1966,,1,2547,,1,2803,,1,2879,,1,2619,,1,660,,2,1,68,,1,326,,25,30_1,1,172,,1,0,,1,0,,1,0,,61710,6768,1.01E+08,TRACK61710_SUB6768,4,2.61E+07,2611,1,9,2,0,0,1,1,1,1,2,3,1.5,0,0,0,0,0,0,0,2,2,NO,216.1824935,,4.5,2,,Gaya,,,2.02E+07,155117,6.36E+17,1,1373983,,,YES Chemical Fertilizer,NO,YES,3,1.48904E+12,,2,1,0.676837986,used own seed,Sonalika,0,<25%,264.15,3,6C9223,
20170309T044651_20170309T045933_T44RRN_179,2,15,0,2,1823.5,6612.5,2,1137.5,1860.5,2,2520,0,2,2143.5,84.5,2,1901,128,2,1737,882,2,1853,4050,2,2455.5,3784.5,2,2718,3698,2,2867,1152,2,2451,1800,2,660,0,2,2,68,0,2,288.5,220.5,18,14_0,2,170,0,2,0,0,2,0,0,2,0,0,563216,5919,1.01E+08,TRACK563216_SUB5919,4,1.21E+07,1211,2,2,2,0,0,1,2,1,1,2,4,2,0,0,0,0,0,0,0,2,2,NO,241.7418535,PARTIAL-50%,6,1,,Gaya,,,2.02E+07,113749,6.36E+17,1,1373990,,,YES Chemical Fertilizer,NO,YES,2,1.48904E+12,,2,2,0.591985456,purchased seeds,Sonalika,1,<25%,339.01,4,89751C,
20170309T044651_20170309T045933_T44RRN_554,1,13,,1,2088,,1,1438,,1,2147,,1,1793,,1,1511,,1,1330,,1,1469,,1,2057,,1,2357,,1,2563,,1,2187,,1,546,,2,1,68,,1,447,,41,42_1,1,243,,1,0,,1,0,,1,0,,350388,7190,1.01E+08,TRACK350388_SUB7190,6,2.21E+07,2211,2,14,2,0,0,2,0,0,1,2,2,1.5,0,0,0,0,0,0,0,2,2,NO,152.8032578,PARTIAL-5%,3.5,3,,Gaya,,,2.02E+07,134305,6.36E+17,1,1281971,,,YES Chemical Fertilizer,NO,NO,3,1.48904E+12,,2,0,0.719078446,purchased seeds,Sonalika,0,,543.25,6,C43A0E,
20170309T044651_20170309T045933_T44RRN_180,2,13,0,2,2088,0,2,1438,0,2,2147,0,2,1802.5,144.5,2,1569.5,1300.5,2,1416,4050,2,1469,0,2,2057,0,2,2357,0,2,2563,0,2,2290.5,760.5,2,546,0,2,2,68,0,2,459.5,2664.5,52,41_0,2,236,722,2,0,0,2,0,0,2,0,0,451036,1672,1.01E+08,TRACK451036_SUB1672,6,2.01E+07,2011,2,2,2,0,0,2,0,0,1,2,2,1.5,0,0,0,0,0,0,0,2,2,NO,198.5698029,PARTIAL-5%,3.5,1,,Gaya,,,2.02E+07,133033,6.36E+17,1,1281994,,,YES Chemical Fertilizer,NO,NO,3,1.48904E+12,,2,0,0.167216892,purchased seeds,Sonalika,0,,541.22,6,C43A0E,
20170309T044651_20170309T045933_T44RRN_567,2,11,0,2,1011.5,0.5,2,620.5,544.5,2,1986,0,2,1697,512,2,1404,882,2,1137.5,1512.5,2,1180.5,364.5,2,1670,98,2,1846,338,2,1864.5,12.5,2,1875,4232,2,376,0,2,2,68,0,2,336,5618,80,58_2,2,244,1058,2,0,0,2,0,0,2,0,0,453432,711,1.01E+08,TRACK453432_SUB711,10,1.51E+07,1512,2,18,2,0,0,1,1,2,1,2,1.5,1,0,0,0,0,0,0,0,2,2,NO,144.178786,,2.5,3,,Gaya,,,2.02E+07,163047,6.36E+17,1,1282164,,,YES Chemical Fertilizer,NO,YES,3,1.48904E+12,,2,1,0.071143724,purchased seeds,Sonalika,1,~50%,341.99,4,89751C,
20170309T044651_20170309T045933_T44RRN_181,3,7,0,3,908,0,3,546,0,3,1996,0,3,1620,201,3,1362.333333,69.33333333,3,1098.333333,1105.333333,3,1169,0,3,1758,0,3,1936,0,3,1961,0,3,1807.666667,1166.333333,3,376,0,2,3,68,0,3,326.3333333,712.3333333,63,46_0,3,243.6666667,329.3333333,3,0,0,3,0,0,3,0,0,741365,7723,1.01E+08,TRACK741365_SUB7723,7,2122016,212,1,2,2,0,0,1,1,1,1,2,8,3,0,0,0,0,0,0,0,2,2,NO,216.836013,,11,1,,Gaya,,,2.02E+07,141349,6.36E+17,1,1746185,,,YES Chemical Fertilizer,NO,YES,3,1.48904E+12,,2,1,0.772382955,used own seed,Sonalika,0,<25%,572.29,6,C43A0E,
20170309T044651_20170309T045933_T44RRN_595,2,14,0,2,1256,17298,2,643.5,8580.5,2,2380,0,2,2035.5,364.5,2,1723,1458,2,1630.5,24.5,2,1617.5,3120.5,2,1967,13778,2,2150,14792,2,2167.5,21424.5,2,2054.5,40.5,2,607,0,1,2,68,0,2,192.5,924.5,86,60_1,2,114.5,12.5,2,0,0,2,0,0,2,0,0,902224,945,1.01E+08,TRACK902224_SUB945,11,2.21E+07,2212,2,8,1,1,1,1,1,1,1,2,5,2.5,0,0,0,0,0,0,0,2,2,NO,185.6662013,,7.5,2,,Gaya,,,2.02E+07,135242,6.36E+17,1,813024,mustard,<25%,YES Chemical Fertilizer,YES,YES,3,1.48904E+12,,2,1,0.094546397,purchased seeds,Sonalika,1,<25%,523.43,6,C43A0E,
20170309T044651_20170309T045933_T44RRN_198,1,19,,1,1809,,1,1055,,1,1878,,1,1572,,1,1415,,1,1164,,1,1417,,1,2147,,1,2518,,1,2728,,1,2443,,1,658,,12,1,68,,1,726,,Md 73,100_0,1,354,,1,0,,1,0,,1,0,,87540,9536,1.04E+08,TRACK87540_SUB9536,38,1.51E+07,1512,2,19,2,0,0,1,1,1,3,2,2,2,0,0,1,4,0,0,0,2,2,NO,96.06342566,,4,1,,Madjubani,,,2.02E+07,131003,6.36E+17,4,972478,,,YES Both,NO,YES,3,1.48904E+12,,2,1,0.953692067,purchased seeds,VP242,1,<25%,269.15,3,6C9223,
20170309T044651_20170309T045933_T44RRN_203,1,21,,1,1757,,1,1057,,1,1888,,1,1560,,1,1376,,1,1128,,1,1389,,1,2174,,1,2482,,1,2691,,1,2478,,1,603,,12,1,68,,1,800,,Md 74,103_1,1,374,,1,0,,1,0,,1,0,,543087,417,1.04E+08,TRACK543087_SUB417,38,2.21E+07,2212,2,19,1,1,1,1,1,1,2,0,0,0,0,0,1,4,0,0,0,2,2,NO,77.84926495,PARTIAL-20%,0,3,,Madjubani,,,2.02E+07,150215,6.36E+17,4,1658572,mustard,<25%,YES Manure,YES,YES,3,1.48904E+12,,2,1,0.041729141,purchased seeds,VP242,1,<25%,265.67,3,6C9223,
20170309T044651_20170309T045933_T44RRN_205,1,38,,1,1769,,1,1010,,1,1915,,1,1572,,1,1526,,1,1188,,1,1394,,1,2463,,1,2940,,1,3187,,1,2920,,1,703,,12,1,68,,1,913,,Md 69,101_0,1,421,,1,0,,1,0,,1,0,,489073,9375,1.04E+08,TRACK489073_SUB9375,35,1.81E+07,1812,2,19,2,0,0,1,1,1,2,0,0,0,0,0,1,5,0,0,0,1,2,NO,122.8538776,,0,1,,Madjubani,,,2.02E+07,141937,6.36E+17,4,1660336,,,YES Manure,NO,YES,2,1.48904E+12,,1,1,0.937567358,purchased seeds,VP242,1,<25%,225.81,3,6C9223,
20170309T044651_20170309T045933_T44RRN_212,1,17,,1,2287,,1,1634,,1,1871,,1,1611,,1,1467,,1,1372,,1,1507,,1,2106,,1,2402,,1,2582,,1,2294,,1,628,,12,1,68,,1,563,,Md 55,93_0,1,251,,1,0,,1,0,,1,0,,152795,7509,1.04E+08,TRACK152795_SUB7509,37,1.21E+07,1212,2,19,2,0,0,1,1,1,2,0,0,0,0,0,1,5,0,0,0,0,1,YES,190.6573437,,0,4,,Madjubani,,,2.02E+07,141225,6.36E+17,4,1678404,,,YES Manure,NO,YES,2,1.48904E+12,,0,1,0.750992849,purchased seeds,VP242,1,<25%,378.27,4,89751C,
20170309T044651_20170309T045933_T44RRN_227,1,13,,1,1856,,1,1235,,1,1891,,1,1535,,1,1366,,1,1178,,1,1421,,1,1993,,1,2314,,1,2498,,1,2147,,1,569,,12,1,68,,1,571,,Md 86,115_0,1,291,,1,0,,1,0,,1,0,,52037,108,1.04E+08,TRACK52037_SUB108,40,2.21E+07,2212,2,19,2,0,0,1,1,1,3,2,2.5,2,0,0,1,4,0,0,0,1,2,NO,115.4916683,,4.5,1,,Madjubani,,,2.02E+07,142243,6.36E+17,4,1974357,,,YES Both,NO,YES,3,1.48904E+12,,1,1,0.010898337,purchased seeds,VP242,1,<25%,288.49,3,6C9223,
20170309T044651_20170309T045933_T44RRN_228,2,13,0,2,2174,23328,2,1568,53138,2,1874.5,112.5,2,1603,450,2,1419.5,684.5,2,1247,1250,2,1491,6962,2,2039,0,2,2314.5,1624.5,2,2479.5,2244.5,2,2230,4050,2,585.5,60.5,12,2,68,0,2,570.5,264.5,Md 82,113_0,2,282,0,2,0,0,2,0,0,2,0,0,230208,2660,1.04E+08,TRACK230208_SUB2660,40,1.81E+07,1811,2,19,2,0,0,2,0,0,3,2,2,2,0,0,1,5,0,0,0,2,2,NO,97.26900452,,4,1,,Madjubani,,,2.02E+07,134851,6.36E+17,4,1974353,,,YES Both,NO,NO,3,1.48904E+12,,2,0,0.266043738,purchased seeds,VP242,1,,208.48,3,6C9223,
20170309T044651_20170309T045933_T44RRN_233,1,13,,1,1957,,1,1239,,1,1826,,1,1503,,1,1294,,1,1114,,1,1352,,1,2007,,1,2304,,1,2556,,1,2295,,1,569,,13,1,68,,1,773,,Md 103,122_0,1,346,,1,0,,1,0,,1,0,,925848,2295,1.04E+08,TRACK925848_SUB2295,42,2.81E+07,2811,2,19,2,0,0,2,0,0,3,2,2,2,0,0,1,5,0,0,0,2,2,NO,168.7901556,,4,2,,Madjubani,,,2.02E+07,104323,6.36E+17,4,660239,,,YES Both,NO,NO,3,1.48904E+12,,2,0,0.229570537,purchased seeds,VP242,1,,332.87,4,89751C,
20170309T044651_20170309T045933_T44RRN_244,2,17,0,2,1271,0,2,779,0,2,2343,0,2,2043,32,2,1802,8,2,1612.5,2520.5,2,1622,0,2,1918,0,2,2085,0,2,2139,0,2,2028.5,144.5,2,668,0,13,2,68,0,2,125.5,24.5,Md 91,109_0,2,114,338,2,0,0,2,0,0,2,0,0,983313,795,1.04E+08,TRACK983313_SUB795,41,2.51E+07,2511,2,19,1,1,1,1,2,1,3,1,2,0,0,0,1,5,0,0,0,2,2,NO,89.72093341,,2,1,,Madjubani,,,2.02E+07,131029,6.36E+17,4,657281,mustard,<25%,YES Both,YES,YES,3,1.48904E+12,,2,2,0.079580356,purchased seeds,VP242,1,<25%,467.29,5,A75715,
20170309T044651_20170309T045933_T44RRN_245,1,17,,1,1290,,1,794,,1,2343,,1,1965,,1,1699,,1,1480,,1,1605,,1,1945,,1,2095,,1,2159,,1,1944,,1,668,,13,1,68,,1,144,,Md 100,111_0,1,135,,1,0,,1,0,,1,0,,343420,6404,1.04E+08,TRACK343420_SUB6404,41,2.21E+07,2211,2,19,2,0,0,1,1,1,3,1,1,0,0,0,1,5,0,0,0,2,2,NO,81.99948187,,1,1,,Madjubani,,,2.02E+07,133654,6.36E+17,4,1253412,,,YES Both,NO,YES,3,1.48904E+12,,2,1,0.640402411,purchased seeds,VP242,1,<25%,188.24,2,4FAF2A,
20170309T044651_20170309T045933_T44RRN_246,1,18,,1,1174,,1,700,,1,2322,,1,1961,,1,1669,,1,1448,,1,1533,,1,1900,,1,2062,,1,2136,,1,1893,,1,654,,13,1,68,,1,134,,Md 98,112_0,1,133,,1,0,,1,0,,1,0,,428954,6795,1.04E+08,TRACK428954_SUB6795,41,2.01E+07,2011,2,19,2,0,0,2,0,0,3,1,1,0,0,0,1,5,0,0,0,2,2,NO,107.6701731,,1,1,,Madjubani,,,2.02E+07,134535,6.36E+17,4,658030,,,YES Both,NO,NO,2,1.48904E+12,,2,0,0.679508866,purchased seeds,VP242,1,,430.37,5,A75715,
20170309T044651_20170309T045933_T44RRN_250,2,350,0,2,3036,11250,2,1949,15488,2,2821,0,2,3138.5,2112.5,2,2929.5,840.5,2,2813.5,760.5,2,2900,1682,2,3426.5,9660.5,2,3599.5,21012.5,2,3697,6728,2,3643.5,0.5,2,1202,0,14,2,68,0,2,243.5,144.5,Mf 88,200_1,2,128.5,24.5,2,0,0,2,0,0,2,0,0,846621,504,1.05E+08,TRACK846621_SUB504,48,2.41E+07,2411,1,2,2,0,0,2,0,0,1,3,4,2,2,0,0,0,0,0,0,2,2,NO,223.2556337,,8,2,,Muzaffarpur,,,2.02E+07,124511,6.36E+17,5,342175,,,YES Chemical Fertilizer,NO,NO,3,1.48904E+12,,2,0,0.050412629,used own seed,Lal bhadur,,,450.92,5,A75715,
